hhnum,pnum,order,name_flag,match_flag,nodata_flag,startmon,startdate_flag,day1,day2,day3,day4,day5,day6,day7,days_flag,brkfst1,brkfst2,brkfst3,brkfst4,brkfst5,brkfst6,brkfst7,lunch1,lunch2,lunch3,lunch4,lunch5,lunch6,lunch7,dinner1,dinner2,dinner3,dinner4,dinner5,dinner6,dinner7,snackam1,snackam2,snackam3,snackam4,snackam5,snackam6,snackam7,snackpm1,snackpm2,snackpm3,snackpm4,snackpm5,snackpm6,snackpm7
117981,2,2,0,0,0,10,0,4,5,6,7,1,2,3,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1
117984,1,1,0,0,0,10,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
117984,2,2,0,0,0,10,0,7,1,2,3,4,5,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1
117984,3,3,0,0,0,10,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
117987,1,1,0,0,0,7,0,1,2,3,4,5,6,7,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
117987,2,2,0,0,0,7,0,1,2,3,4,5,6,7,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
117988,1,1,0,0,0,10,0,5,6,7,1,2,3,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117989,1,1,0,0,0,7,0,3,4,5,6,7,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117989,2,2,0,0,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117990,1,1,0,0,0,8,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117992,1,1,0,0,1,9,0,5,6,7,1,2,3,4,0,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
117992,2,,3,5,2,9,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
117992,3,,3,5,2,9,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
117992,4,,3,5,2,9,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
117992,5,2,0,3,0,9,0,5,6,7,1,2,3,4,0,0,0,0,0,0,0,,1,1,1,1,1,1,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,
117992,6,,3,5,2,9,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
117996,1,1,0,0,0,8,0,4,5,6,7,1,2,3,0,0,,0,,0,1,,1,,1,,1,0,,0,,0,,0,0,,0,,0,,0,0,,0,,0,,0,0,
117996,2,2,0,0,0,8,0,4,5,6,7,1,2,3,0,,0,0,,0,1,0,,1,1,,1,0,0,,1,0,,0,0,1,,0,0,,0,0,0,,0,0,,0,0,0
118001,1,1,2,4,0,11,0,4,5,6,7,1,2,3,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118001,2,,3,5,2,11,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118001,3,,3,5,2,11,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118005,1,1,0,0,0,11,0,1,2,3,4,5,6,7,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
118008,1,1,0,0,0,8,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118008,2,2,0,0,0,8,0,4,5,6,7,1,2,3,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
118008,3,4,0,0,0,8,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118008,4,5,0,0,0,8,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118008,5,3,0,0,0,8,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118015,1,1,0,0,0,5,0,3,4,5,6,7,1,2,1,1,1,1,1,1,1,,0,0,0,0,0,0,,1,1,1,1,1,1,,0,0,0,0,0,0,,0,0,1,0,0,1,
118015,2,2,0,0,0,5,0,3,4,5,6,7,1,2,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,0,0,0,0,0,0,,1,1,1,0,0,0,
118015,3,3,0,0,0,5,0,3,4,5,6,7,1,2,1,1,1,1,1,1,1,,1,1,1,1,1,0,,1,1,1,1,1,1,,0,0,0,0,0,0,,1,0,0,0,1,1,
118015,4,4,0,3,0,5,0,3,4,5,6,7,1,2,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,0,0,0,0,0,0,,1,1,1,1,0,0,
118019,1,1,2,4,0,6,1,3,4,5,6,7,1,2,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
118019,2,2,2,4,0,6,1,3,4,5,6,7,1,2,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
118019,3,3,2,4,0,6,1,3,4,5,6,7,1,2,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
118019,4,,3,5,2,6,1,3,4,5,6,7,1,2,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118021,1,1,0,0,0,10,0,4,5,6,7,1,2,3,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
118021,2,2,0,0,0,10,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
118021,3,3,0,0,0,10,0,4,5,6,7,1,2,3,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
118021,4,4,0,0,0,10,0,4,5,6,7,1,2,3,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
118024,1,1,0,0,0,5,0,1,2,3,4,5,6,7,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118024,2,2,0,0,0,5,0,1,2,3,4,5,6,7,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118024,3,3,0,0,0,5,0,1,2,3,4,5,6,7,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118028,1,1,0,0,0,5,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
118028,2,2,0,0,0,5,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
118028,3,3,0,0,0,5,0,3,4,5,6,7,1,2,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
118028,4,4,0,0,0,5,0,3,4,5,6,7,1,2,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
118028,5,5,0,0,0,5,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
118029,1,1,0,0,0,5,0,1,2,3,4,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118038,1,1,0,3,0,9,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118038,2,2,0,3,0,9,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
118040,1,1,0,0,0,8,0,1,2,3,4,5,6,7,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118040,2,2,0,0,0,8,0,1,2,3,4,5,6,7,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118040,3,3,0,0,0,8,0,1,2,3,4,5,6,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118040,4,4,0,0,0,8,0,1,2,3,4,5,6,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118048,1,1,0,0,0,7,1,4,5,6,7,1,2,3,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0
118048,2,2,0,0,0,7,1,4,5,6,7,1,2,3,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118058,1,1,0,0,0,8,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
118060,1,1,0,0,0,10,0,3,4,5,6,7,1,2,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
118060,2,2,0,3,0,10,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
118061,1,1,0,0,0,9,0,3,4,5,6,7,1,2,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1
118061,2,2,0,0,0,9,0,3,4,5,6,7,1,2,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1
118061,3,3,0,0,0,9,0,3,4,5,6,7,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
118061,4,4,0,0,0,9,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118061,5,5,0,0,0,9,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118061,6,6,0,0,0,9,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118078,1,1,0,0,0,7,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
118078,2,2,0,0,0,7,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118078,3,,3,5,2,7,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118080,1,1,0,0,0,6,0,3,4,5,6,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118085,1,1,0,0,0,7,0,1,2,3,4,5,6,7,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
118085,2,2,0,0,0,7,0,1,2,3,4,5,6,7,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
118085,3,3,0,0,0,7,0,1,2,3,4,5,6,7,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
118085,4,4,0,0,0,7,0,1,2,3,4,5,6,7,0,,,,,0,0,0,,,,,0,1,1,,,,,0,1,1,,,,,0,0,0,,,,,0,1,0
118085,5,5,0,0,0,7,0,1,2,3,4,5,6,7,0,,,,,0,0,0,,,,,0,1,1,,,,,0,1,1,,,,,0,0,0,,,,,0,1,0
118087,1,1,0,0,0,7,0,1,2,3,4,5,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
118087,2,,3,5,2,7,0,1,2,3,4,5,6,7,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118089,1,1,0,0,0,8,0,1,2,3,4,5,6,7,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118091,1,1,0,0,0,11,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
118091,2,2,0,0,0,11,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0
118091,3,3,0,0,0,11,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
118091,4,4,0,0,0,11,0,5,6,7,1,2,3,4,0,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,0,1,,1,0,0,0,0,0,,0,1,1,1,1,0,,1
118092,1,1,0,0,0,9,0,5,6,7,1,2,3,4,1,1,1,,0,0,,,0,0,,1,1,,,1,0,,0,0,,,0,0,,0,0,,,0,0,,0,0,,
118092,2,3,0,3,0,9,0,5,6,7,1,2,3,4,1,,,,0,,,,,,,1,,,,,,,0,,,,,,,0,,,,,,,0,,,
118099,1,1,0,0,0,7,0,3,4,5,6,7,1,2,0,0,0,,1,1,,,1,1,,1,0,,,0,0,,0,0,,,0,0,,1,1,,,1,1,,1,0,,
118099,2,2,0,0,1,7,0,3,4,5,6,7,1,2,0,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118101,1,1,0,3,0,10,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118101,2,3,0,3,0,10,0,5,6,7,1,2,3,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
118101,3,2,0,3,0,10,0,5,6,7,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118101,4,4,0,3,0,10,0,5,6,7,1,2,3,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
118101,5,5,0,3,0,10,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118101,6,6,0,0,0,10,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118101,7,,3,5,2,10,0,5,6,7,1,2,3,4,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118101,8,,3,5,2,10,0,5,6,7,1,2,3,4,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118101,9,,3,5,2,10,0,5,6,7,1,2,3,4,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118103,1,1,0,0,0,6,0,1,2,3,4,5,6,7,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
118103,2,,3,5,2,6,0,1,2,3,4,5,6,7,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118112,1,1,0,0,0,1,0,3,4,5,6,7,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118112,2,2,0,0,0,1,0,3,4,5,6,7,1,2,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118112,3,4,0,3,0,1,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
118112,4,3,0,0,0,1,0,3,4,5,6,7,1,2,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118112,5,5,0,0,0,1,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118114,1,1,0,0,0,5,0,1,2,3,4,5,6,7,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
118114,2,,3,5,2,5,0,1,2,3,4,5,6,7,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118114,3,,3,5,2,5,0,1,2,3,4,5,6,7,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118116,1,1,0,0,0,10,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
118117,1,1,0,4,0,11,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1
118117,2,2,0,4,0,11,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
118117,3,3,0,4,0,11,0,3,4,5,6,7,1,2,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1
118117,4,4,0,4,0,11,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1
118122,1,1,0,0,0,7,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
118125,1,1,0,0,0,10,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118125,2,2,0,0,0,10,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118127,1,1,0,0,0,7,0,3,4,5,6,7,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118127,2,2,0,0,0,7,0,3,4,5,6,7,1,2,0,0,0,,,,,,1,1,,,,,,1,1,,,,,,0,0,,,,,,1,1,,,,,
118135,1,1,0,0,0,8,0,3,4,5,6,7,1,2,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
118136,1,1,0,3,0,6,0,5,6,7,1,2,3,4,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,1,1,1,0,1,,1
118136,2,3,2,3,0,6,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
118136,3,5,0,3,0,6,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
118136,4,4,0,3,0,6,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
118136,5,2,0,3,0,6,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1
118136,6,6,0,4,0,6,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0
118142,1,1,0,0,0,9,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
118142,2,2,0,0,0,9,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,0,0,0,0,0,0,,0,1,1,1,0,0,
118144,1,1,0,0,0,8,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
118144,2,2,0,0,0,8,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118144,3,4,0,0,1,8,0,5,6,7,1,2,3,4,0,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118144,4,5,0,0,1,8,0,5,6,7,1,2,3,4,0,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118144,5,3,0,0,0,8,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,0,0,0,0,0,0,,0,0,0,0,0,0,
118152,1,1,0,0,0,6,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
