hhnum,snapnowhh,inchhavg_r,hhsize,hh_expenses,med_expenses,sum_snap_dist,fah_paid,fafh_paid,totalpaid
107400,1,2600.0,2,70.0,0.0,5.5600000000000005,50.64,12.14,62.78
107402,0,4396.37396858947,2,164.16,336.0,27.46,88.76,10.42,99.18
107405,0,670.0,1,399.17,4.0,22.990000000000002,89.59,22.93,112.52
107408,1,0.0,1,450.0,52.5,6.21,18.25,10.82,29.07
107410,0,2889.762,3,88.92,0.0,37.730000000000004,28.68,9.56,38.23
107411,1,8357.00000000001,7,166.71,122.86,19.14,29.53,2.57,32.11
107412,0,2200.0,2,84.16,13.0,42.13,58.71,10.98,69.68
107414,1,4772.0,2,279.76,0.0,9.399999999999999,102.36,9.62,111.98
107416,0,4783.338,3,337.67,0.0,6.15,10.04,1.21,11.25
107421,0,1993.33,1,866.0,198.0,5.039999999999999,138.65,62.5,201.15
107423,1,14161.4855272756,8,129.12,106.62,13.280000000000001,61.5,4.24,65.74
107435,0,3900.0,1,2060.0,0.0,3.3200000000000003,282.07,21.65,303.72
107438,0,2341.738,3,20.0,0.0,2.9,15.18,5.61,20.79
107440,1,698.0,1,394.25,12.0,3.07,38.14,2.01,40.15
107444,1,718.0,1,165.0,26.0,7.45,33.98,15.54,49.52
107447,0,5040.0,2,485.0,0.0,23.830000000000002,66.06,11.84,77.9
107455,0,2356.0,5,277.6,0.0,6.88,12.68,2.4,15.08
107457,0,605.0,1,590.0,112.0,6.48,9.31,4.15,13.46
107462,0,4399.31,2,965.0,28.85,9.0,9.7,0.77,10.48
107463,1,2150.0,2,239.3,15.0,8.61,54.09,7.3,61.39
107476,0,25650.0,4,1055.25,95.0,8.14,56.64,17.37,74.02
107488,0,2900.0,2,197.33,98.0,6.970000000000001,10.34,9.67,20.0
107497,1,7531.81764978863,2,97.5,50.0,9.27,23.88,59.12,83.0
107520,0,1820.0,5,172.52,0.0,4.120000000000001,7.36,10.61,17.97
107522,1,1174.0,1,460.0,254.0,14.56,103.31,59.45,162.76
107524,1,2000.0,3,81.94,48.0,37.33,75.65,29.29,104.94
107534,1,749.25,1,183.0,23.0,3.19,35.09,8.76,43.85
107541,1,500.0,1,200.0,57.0,3.04,59.33,80.23,139.56
107543,0,2997.0,2,395.0,164.25,6.52,107.72,49.8,157.52
107545,1,10434.0,6,241.17,16.67,20.41,4.79,0.0,4.79
107546,1,350.0,8,19.12,1.25,8.98,15.21,0.95,16.16
107555,1,1728.60551271674,4,128.75,0.0,9.829999999999998,71.67,17.68,89.35
107557,0,7020.0,5,165.67,12.8,12.17,28.04,11.12,39.16
107561,1,3262.6,6,171.47,0.0,37.300000000000004,42.99,1.67,44.65
107562,0,3840.0,5,238.6,13.0,20.36,13.73,4.83,18.56
107563,0,4566.67,2,800.0,32.5,13.530000000000001,6.96,2.15,9.12
107568,0,4246.676,5,298.13,30.0,3.81,3.54,1.56,5.1
107586,1,1500.0,4,177.5,0.0,12.95,13.06,6.61,19.67
107589,0,4870.0,5,103.0,1.8,25.310000000000002,36.28,4.22,40.5
107603,0,5293.44103062,1,1158.33,200.0,11.190000000000001,17.99,27.0,44.99
107604,1,3930.0,5,217.33,211.6,13.629999999999999,27.82,4.94,32.76
107619,1,834.0,2,276.0,58.0,10.120000000000001,6.9,2.86,9.76
107621,1,3080.0,6,77.5,0.0,11.98,5.98,1.73,7.7
107623,1,968.0,2,112.5,2.29,35.12,33.78,48.68,82.46
107625,1,1434.0,2,360.48,0.0,11.760000000000002,157.12,47.1,204.23
107627,0,1960.0,1,694.04,0.0,32.36,110.82,75.92,186.74
107638,0,2100.0,1,681.67,14.25,7.709999999999999,59.04,52.29,111.33
107641,0,10628.0,5,214.2,100.0,5.18,33.14,4.9,38.04
107646,0,5316.0,2,400.29,265.0,19.54,20.7,5.25,25.96
107647,0,2000.0,2,391.0,0.0,20.740000000000002,49.76,29.74,79.49
107653,1,4679.0,3,278.0,3.67,3.2100000000000004,39.44,23.98,63.42
107655,0,4200.0,4,233.0,349.25,17.150000000000002,61.63,13.99,75.62
107656,0,4385.33,5,128.69,48.8,42.48,88.02,14.81,102.83
107661,0,1508.008,4,470.0,220.0,31.11,37.28,27.3,64.59
107665,1,1010.0,1,807.0,50.0,14.85,53.4,84.57,137.97
107678,0,1680.0,4,310.64,32.5,48.35000000000001,61.54,7.26,68.8
107681,0,8800.0,4,342.5,221.25,14.98,67.83,6.36,74.19
107690,0,4000.0,1,495.33,107.0,89.68,138.37,54.32,192.69
107693,0,8140.0,4,421.5,37.5,11.129999999999999,17.41,20.74,38.15
107698,0,3173.02,2,227.99,3.92,7.4,399.33,43.26,442.58
107699,1,2872.82580227213,3,650.0,95.0,8.09,69.8,42.11,111.91
107701,1,1790.0,2,295.0,3.0,9.18,35.84,9.26,45.11
107710,1,2100.0,3,280.0,43.33,7.859999999999999,21.73,21.37,43.09
107712,0,1515.0,1,515.0,208.25,10.01,86.11,80.57,166.68
107713,0,780.0,1,298.5,0.0,7.66,88.74,90.73,179.47
107718,1,1026.0,3,56.56,0.0,40.36,38.13,42.46,80.59
107730,0,2500.0,2,145.92,23.0,9.17,27.26,0.4,27.66
107735,1,2624.04156570276,3,255.53,1.67,12.219999999999999,75.15,11.07,86.22
107737,1,2400.0,3,112.33,0.0,9.18,67.75,57.81,125.56
107740,0,3133.94882665792,1,1408.89,212.5,6.24,16.56,188.5,205.06
107749,0,11363.7230153662,5,504.0,195.0,20.0,40.87,39.96,80.83
107754,0,1094.0,2,196.34,279.0,3.74,3.32,43.58,46.9
107755,0,1963.5928418098,1,522.0,259.0,19.18,55.3,6.4,61.7
107766,0,1400.0,1,637.5,1245.0,29.160000000000004,35.21,12.37,47.58
107769,1,698.0,1,239.27,103.0,7.22,82.76,20.52,103.28
107770,1,3542.938,5,142.2,0.0,9.940000000000001,22.33,13.76,36.09
107783,1,1352.0,6,169.17,0.67,7.199999999999999,26.07,0.0,26.07
107785,0,2580.0,2,660.0,105.0,7.09,86.94,7.04,93.98
107789,0,837.0,1,562.0,120.0,4.59,70.0,1.5,71.5
107793,0,4200.0,5,254.4,0.0,19.990000000000002,48.34,18.0,66.34
107795,0,8000.0,9,132.43,84.81,7.5200000000000005,46.46,1.09,47.54
107799,0,3033.338,5,199.0,0.0,11.98,33.66,2.8,36.45
107810,1,3669.98496886895,6,94.0,89.17,5.13,101.43,3.73,105.17
107815,0,3200.0,4,279.14,0.0,28.7,24.31,1.62,25.93
107819,0,6200.0,2,538.33,722.5,7.6000000000000005,217.56,6.64,224.19
107826,1,2261.0,3,351.67,351.67,6.08,2.94,0.33,3.27
107828,0,1535.27,1,865.36,138.0,7.380000000000001,89.54,17.27,106.81
107829,0,4038.0,2,379.5,50.0,6.23,100.24,27.68,127.92
107834,0,3080.0,1,1613.0,27.0,5.1899999999999995,7.47,8.59,16.06
107836,1,3550.0,4,472.25,0.0,6.6899999999999995,91.05,21.98,113.03
107838,0,3000.0,1,825.0,104.0,5.12,49.42,145.78,195.2
107851,0,1110.0,1,125.0,0.0,26.700000000000003,47.86,9.4,57.26
107855,0,3500.0,1,995.0,8.33,6.549999999999999,26.25,7.95,34.2
107866,0,4590.0,2,216.26,157.0,75.39,95.8,22.43,118.23
107876,0,2800.0,1,748.0,219.0,19.09,42.92,8.43,51.35
107885,0,3000.0,1,443.0,125.0,13.150000000000002,201.75,10.21,211.96
107888,1,668.0,6,119.17,0.0,52.0,75.15,4.01,79.16
107892,0,2912.0,3,249.67,176.67,12.6,17.98,0.89,18.87
107901,0,5452.44386448,1,615.0,0.0,5.9799999999999995,14.72,3.13,17.85
107909,0,1568.06,2,271.75,10.6,7.390000000000001,41.68,15.27,56.94
107910,0,5600.0,4,93.75,285.0,10.330000000000002,15.25,0.0,15.25
107911,0,10920.0,3,719.17,116.67,4.8100000000000005,31.64,7.42,39.06
107916,0,4200.0,1,736.67,275.0,3.94,73.99,48.0,121.99
107923,0,4300.0,3,514.67,15.33,13.39,13.7,12.33,26.03
107925,1,4019.05915743761,6,276.67,0.0,6.64,29.5,2.93,32.43
107933,0,3780.0,4,222.92,0.0,23.28,25.44,8.86,34.31
107940,0,3154.3739957,2,587.12,174.5,32.74,4.62,17.62,22.24
107943,0,3011.96630240108,2,605.0,100.0,5.97,121.4,7.82,129.22
107946,1,2470.538,5,126.0,0.0,6.710000000000001,38.91,8.8,47.72
107957,0,1680.0,7,100.0,4.29,6.7,45.06,10.18,55.23
107959,0,2520.0,2,283.5,97.5,32.34,6.48,27.62,34.11
107966,0,4530.67,2,415.16,326.85,25.619999999999997,54.48,5.0,59.48
107968,0,1922.0,1,201.0,135.0,28.75,58.97,28.0,86.97
107969,1,250.0,3,16.67,0.0,5.569999999999999,33.33,0.63,33.96
107974,1,2067.0,9,7.89,0.0,10.01,8.32,2.6,10.92
107977,0,7000.0,2,531.0,331.0,89.24,106.85,10.0,116.85
107980,0,5012.33,2,243.66,307.5,47.5,0.0,4.25,4.25
107986,0,4875.0,3,112.11,11.67,3.8000000000000003,65.43,24.81,90.25
107991,0,2800.0,2,518.96,0.0,9.16,24.13,15.53,39.66
107996,1,1042.82073000937,2,88.5,9.0,3.35,37.14,10.75,47.89
107999,0,2936.66,3,335.62,0.0,5.71,16.32,19.71,36.03
108007,1,3151.0,6,124.67,15.83,3.45,28.5,6.5,35.0
108009,0,4120.0,3,507.89,80.69,8.69,29.11,12.94,42.05
108012,0,3200.0,1,1391.0,485.0,3.4200000000000004,176.05,54.22,230.27
108023,0,2730.0,3,432.0,210.11,6.83,48.78,38.92,87.7
108034,1,4218.73377762541,6,163.5,57.0,4.619999999999999,24.9,2.25,27.14
108038,0,5700.0,1,2334.0,0.0,6.349999999999999,284.93,54.01,338.94
108041,0,8600.0,5,381.0,18.4,8.75,9.84,2.8,12.64
108045,1,1820.0,6,175.0,0.0,10.72,8.14,6.83,14.96
108046,1,0.0,1,169.0,100.0,2.25,99.63,25.0,124.63
108047,0,1737.0,1,1459.0,150.0,8.459999999999999,159.54,21.96,181.5
108052,0,4586.0,3,457.0,5.0,7.03,53.64,36.9,90.54
108057,0,4404.0,3,312.39,103.0,19.679999999999996,14.81,21.5,36.31
108059,1,1400.0,4,204.0,0.0,7.24,17.09,6.75,23.84
108061,0,1100.0,1,525.0,100.0,6.89,27.98,25.0,52.98
108063,0,2500.0,1,392.92,200.0,19.71,37.99,16.0,53.99
108070,1,2072.0,3,326.67,0.0,3.46,19.8,1.0,20.8
108077,0,2500.0,2,513.5,67.0,18.33,44.96,13.0,57.96
108082,1,591.0,1,194.0,0.0,5.0,0.0,0.0,0.0
108087,0,3029.6,2,131.71,101.66,22.37,23.58,32.56,56.13
108091,0,7748.17182949131,2,797.7,0.0,8.19,35.08,24.02,59.1
108106,1,782.0,1,201.0,27.0,25.83,190.03,22.0,212.03
108115,0,2062.03,2,162.26,90.0,42.78,52.2,14.61,66.81
108120,1,2600.0,11,160.0,2.73,7.08,71.69,14.45,86.15
108122,0,3041.67,2,480.0,132.16,14.469999999999999,51.79,32.42,84.22
108123,1,1260.0,2,400.0,0.0,36.150000000000006,48.6,12.75,61.35
108128,1,206.0,1,75.0,10.0,12.629999999999999,78.88,0.0,78.88
108134,0,2240.0,2,357.66,0.0,4.3100000000000005,29.38,1.0,30.38
108139,1,7924.08020287858,4,483.75,312.5,5.859999999999999,150.56,14.62,165.19
108142,1,718.0,3,141.33,3.33,7.1899999999999995,10.95,0.0,10.95
108150,0,5084.0,7,183.29,15.74,7.3100000000000005,16.62,2.71,19.33
108154,1,1700.0,2,527.54,387.5,6.550000000000001,37.32,1.88,39.2
108165,0,1148.0,6,172.5,11.67,7.790000000000001,52.77,3.5,56.27
108172,1,1200.0,4,232.5,202.0,20.56,39.14,22.3,61.44
108174,1,700.0,1,605.0,2.67,6.710000000000001,0.0,6.0,6.0
108188,0,3834.67,5,199.2,106.0,96.98999999999998,24.26,12.0,36.26
108195,1,1810.0,5,99.4,0.0,3.1800000000000006,26.01,19.15,45.16
108197,1,3540.0,5,262.0,44.0,3.31,9.59,1.2,10.79
108200,1,764.0,1,630.0,23.0,5.0,201.09,10.69,211.78
108204,0,921.3,2,678.0,0.0,5.9,56.14,27.75,83.88
108212,0,6008.0,5,242.2,119.0,25.810000000000002,32.65,0.18,32.82
108213,0,4569.0,2,571.75,55.0,6.470000000000001,41.24,0.25,41.48
108214,0,2174.8,2,152.08,486.66,26.57,55.72,4.88,60.59
108215,1,900.0,1,265.0,12.0,30.609999999999996,9.99,7.0,16.99
108221,1,1922.80340512525,6,208.33,0.0,2.76,12.69,0.0,12.69
108226,0,3687.67,2,525.0,225.0,24.560000000000002,20.91,0.0,20.91
108228,1,2656.06843962,8,182.25,2.5,3.84,49.09,9.03,58.12
108235,1,2503.0,7,101.86,0.0,8.940000000000001,81.39,1.04,82.43
108236,0,854.4,1,227.0,0.0,1.72,154.33,21.66,175.99
108238,0,16870.0,6,474.83,145.0,14.170000000000002,39.28,0.0,39.28
108239,0,3992.11564479874,6,44.44,22.5,83.47,96.26,9.48,105.75
108244,1,0.0,4,183.0,0.0,3.4699999999999998,23.42,1.75,25.18
108252,0,1894.97707574115,1,1205.0,0.0,15.15,39.89,2.17,42.06
108262,1,996.817092032684,6,128.5,0.0,9.399999999999999,27.72,2.38,30.09
108266,1,900.0,2,455.5,2.0,6.9,100.36,21.88,122.25
108273,0,4366.67,4,304.5,453.17,5.17,6.67,0.0,6.67
108280,0,5000.0,1,1968.33,210.0,53.71,128.72,8.25,136.97
108281,0,4906.662,6,77.89,137.5,6.92,18.24,2.89,21.13
108282,1,758.64999931178,2,162.84,300.0,18.97,3.15,0.5,3.65
108283,0,1725.0,6,121.17,3.67,36.08,16.39,1.83,18.23
108285,0,1331.01863377377,2,182.83,0.0,14.129999999999999,33.72,18.36,52.08
108294,1,1915.0,6,172.5,6.67,34.28,42.96,8.77,51.73
108299,0,3300.0,2,451.5,0.0,4.16,31.74,17.5,49.24
108300,1,910.0,4,211.0,3.5,3.55,33.11,9.75,42.86
108305,1,1620.0,1,1150.0,242.0,9.5,37.99,19.95,57.94
108314,0,4195.54967697009,1,1370.92,200.0,12.8,20.37,0.0,20.37
108316,0,2137.25311112,4,232.75,0.0,14.76,14.09,0.0,14.09
108320,1,4610.67,3,138.33,30.67,9.46,29.07,0.0,29.07
108327,1,1433.0,5,119.6,20.66,3.54,24.98,15.4,40.37
108329,0,3920.0,5,164.2,0.0,46.53,5.83,0.0,5.83
108331,0,6000.0,1,800.0,125.0,5.05,148.91,0.0,148.91
108337,1,1915.92,5,194.8,0.0,5.47,12.69,0.0,12.69
108341,1,698.0,2,175.0,18.0,10.209999999999999,73.62,0.0,73.62
108354,0,2932.53,1,792.85,303.97,37.75,189.15,0.0,189.15
108381,0,630.0,1,222.0,66.67,8.91,38.39,0.0,38.39
108383,1,3596.0,2,625.5,20.5,5.5600000000000005,87.12,0.0,87.12
108393,1,2310.0,3,299.67,0.0,14.27,12.07,0.0,12.07
108395,0,20005.790565,4,820.0,5.0,6.95,55.02,0.0,55.02
108414,0,5449.67,2,519.5,19.0,49.44,14.3,0.0,14.3
108417,1,2208.0,2,478.66,70.0,11.309999999999999,42.63,0.0,42.63
108420,1,2089.05988097666,1,510.0,0.0,17.11,13.84,0.0,13.84
108423,0,5480.0,3,337.0,36.0,16.880000000000003,43.75,0.0,43.75
108426,0,11429.0,3,316.59,100.0,8.64,96.88,0.0,96.88
108432,1,1374.15717230522,6,53.33,0.0,4.37,8.8,0.0,8.8
108434,0,1715.0,2,207.75,112.5,9.17,34.18,0.0,34.18
108436,0,7080.0,2,661.84,514.16,13.350000000000001,120.16,0.0,120.16
108438,0,4669.0,4,417.0,15.0,14.6,59.58,0.0,59.58
108446,0,2866.67,1,1893.0,0.0,4.760000000000001,94.0,0.0,94.0
108473,0,3360.0,4,381.25,130.0,3.58,27.22,3.75,30.97
108485,0,1333.0,1,216.33,509.0,7.640000000000001,18.64,0.0,18.64
108497,0,1900.0,2,437.5,0.0,20.949999999999996,8.09,0.0,8.09
108502,1,1705.0,2,65.0,79.5,4.609999999999999,63.34,0.0,63.34
108504,1,3000.0,4,275.0,0.0,1.86,20.58,0.0,20.58
108510,0,2058.0,2,542.5,175.0,15.839999999999998,56.15,0.0,56.15
108515,0,3034.0,3,167.33,0.0,91.48000000000002,40.95,0.0,40.95
108517,0,1997.07403754,3,455.0,0.0,13.79,10.71,0.0,10.71
108518,1,0.0,2,150.0,0.0,33.64,30.65,0.0,30.65
108519,1,3245.0,6,141.0,1.67,26.47,15.26,0.0,15.26
108532,0,7637.938,6,276.33,19.17,4.29,32.78,0.0,32.78
108534,0,3780.0,1,1140.0,150.0,6.779999999999999,105.55,0.0,105.55
108540,0,7629.99999999999,6,466.33,8.33,7.199999999999999,46.36,0.0,46.36
108560,0,1680.0,1,500.0,0.0,22.5,63.4,0.0,63.4
108565,0,10821.0,2,1017.5,285.5,17.57,275.52,0.0,275.52
108566,0,1280.0,2,386.5,0.0,4.51,11.86,0.0,11.86
108567,0,1500.0,6,120.83,1.5,6.57,24.19,0.0,24.19
108570,0,903.0,1,241.59,286.0,2.5700000000000003,99.57,0.0,99.57
108572,1,1602.39596115222,3,270.0,6.67,5.18,64.86,0.0,64.86
108583,0,2660.0,2,649.21,60.0,13.809999999999999,91.92,1.6,93.52
108590,0,4000.0,1,511.75,125.0,23.03,121.71,0.0,121.71
108591,0,11873.34,2,492.66,293.0,13.310000000000002,20.87,0.0,20.87
108601,0,7000.0,4,270.0,78.5,8.620000000000001,9.1,0.0,9.1
108603,0,1603.33,4,257.0,11.25,5.1,19.83,0.0,19.83
108606,0,1629.26149605964,2,233.81,69.0,37.41,19.39,0.0,19.39
108607,0,4368.0,7,256.71,55.93,8.719999999999999,14.95,0.0,14.95
108610,0,911.0,1,130.0,2.0,4.88,79.3,0.0,79.3
108619,1,718.0,1,480.13,23.5,9.559999999999999,69.91,0.0,69.91
108621,0,23084.67,3,700.0,0.0,5.85,19.39,0.0,19.39
108622,0,3300.21914198652,3,101.67,6.67,55.16,29.79,0.0,29.79
108628,0,4829.0,3,398.0,35.69,20.310000000000002,48.18,0.0,48.18
108630,0,3663.33,2,540.5,49.84,12.010000000000002,42.33,0.0,42.33
108635,0,6586.67,2,569.0,123.5,11.42,32.45,0.0,32.45
108640,0,4567.86242001729,1,158.0,9.0,25.77,51.19,0.0,51.19
108649,0,3412.63311239235,1,723.33,125.0,7.620000000000001,62.88,0.0,62.88
108660,1,5280.0,7,107.86,37.71,11.610000000000001,20.75,0.0,20.75
108667,0,22697.87271978,3,1593.33,122.22,9.38,64.35,0.0,64.35
108678,1,1680.0,3,318.33,1.33,8.25,30.57,0.0,30.57
108696,0,5485.00821110461,2,554.5,352.5,10.770000000000001,56.54,0.0,56.54
108700,0,630.0,3,106.11,0.0,6.83,157.59,10.98,168.57
108708,0,6600.0,5,305.2,38.6,8.48,94.04,1.07,95.11
108710,0,4450.0,2,388.5,315.0,9.780000000000001,42.76,0.0,42.76
108721,1,2770.454298674,2,176.5,16.0,4.1499999999999995,20.22,0.0,20.22
108735,0,1950.0,2,318.5,27.5,14.52,71.61,0.0,71.61
108740,0,2287.0,2,341.23,230.0,93.89000000000001,59.72,0.0,59.72
108742,1,300.0,1,250.0,0.0,5.88,138.28,0.0,138.28
108744,1,323.103535699975,2,611.21,0.0,8.57,84.1,0.0,84.1
108745,1,1760.0,4,247.5,0.0,5.050000000000001,6.6,0.0,6.6
108752,1,2333.33,5,150.3,81.67,7.3100000000000005,17.4,0.0,17.4
108753,0,6393.338,2,755.0,105.0,9.78,34.35,0.0,34.35
108754,0,5739.35182624251,4,422.12,14.38,4.17,94.4,0.0,94.4
108762,0,1520.0,1,451.0,0.0,21.88,33.6,0.0,33.6
108765,0,1913.18033226278,2,252.5,342.5,14.760000000000002,94.67,0.0,94.67
108774,1,4545.0,5,185.4,56.4,41.05,60.73,0.0,60.73
108784,1,1341.0,2,411.5,10.0,38.26,15.51,0.0,15.51
108790,0,4929.0,6,195.0,108.5,12.819999999999999,53.51,0.0,53.51
108795,0,2886.67,4,114.25,53.25,3.84,40.88,0.0,40.88
108809,1,5790.22965596035,3,482.33,18.67,10.15,22.04,0.0,22.04
108816,0,8806.67,4,584.42,376.25,21.490000000000002,34.92,0.0,34.92
108834,1,1020.67,1,284.08,0.0,5.959999999999999,68.41,0.0,68.41
108850,0,5121.16297179648,6,161.17,11.67,6.59,34.99,0.0,34.99
108851,0,3000.0,1,951.0,0.0,57.970000000000006,170.99,0.0,170.99
108860,0,2222.26002649497,2,325.0,506.5,5.5,93.38,0.0,93.38
108873,0,6326.668,4,236.0,81.25,7.299999999999999,26.5,0.0,26.5
108891,1,700.0,3,175.0,0.0,19.39,9.1,0.0,9.1
108895,1,2858.338,5,179.4,54.17,6.74,13.32,0.0,13.32
108896,1,1954.17,3,150.83,250.0,40.9,41.39,0.0,41.39
108897,0,7919.99999999999,4,257.5,148.75,6.89,14.23,0.0,14.23
108899,0,2400.0,3,170.0,0.0,48.019999999999996,105.09,0.0,105.09
108900,0,0.0,1,750.0,138.0,7.239999999999999,14.96,0.0,14.96
108910,0,2738.0,2,192.36,0.0,4.67,0.0,0.0,0.0
108913,0,322.0,3,248.67,0.0,6.55,41.88,0.0,41.88
108921,1,3707.0,2,255.0,21.5,28.650000000000002,55.67,0.0,55.67
108925,0,7094.51,2,239.92,325.5,11.8,55.88,0.0,55.88
108926,0,9499.99999999999,4,379.25,0.0,7.74,19.16,0.0,19.16
108927,1,1396.0,8,118.62,0.0,4.99,21.86,0.0,21.86
108929,1,3943.324,4,258.75,0.0,41.87,7.6,0.0,7.6
108939,0,5598.0,2,468.84,350.0,40.18,74.22,0.0,74.22
108942,0,6800.0,4,476.58,42.25,12.6,49.22,0.0,49.22
108945,1,2080.0,4,244.5,91.25,6.41,22.44,2.25,24.68
108962,1,2000.6,6,156.33,0.0,7.41,11.7,0.0,11.7
108967,0,4116.0,4,299.67,141.25,26.130000000000003,58.97,0.0,58.97
108971,0,1382.7536321331,1,285.33,279.1,32.86,81.02,0.0,81.02
108998,0,3213.0,2,450.25,275.0,13.780000000000001,16.97,0.0,16.97
109013,1,1076.0,1,391.0,118.0,13.86,68.32,29.0,97.32
109022,0,4560.0,3,335.33,18.67,16.0,42.66,0.0,42.66
109027,0,3920.0,5,328.0,78.0,13.45,22.36,0.0,22.36
109029,0,3873.26931848,1,845.0,0.0,13.229999999999999,141.87,0.0,141.87
109030,1,703.375908516874,1,575.0,0.0,7.48,69.86,0.0,69.86
109037,1,1788.4,3,77.33,1.0,26.2,19.52,0.0,19.52
109038,0,9900.0,4,869.58,237.5,7.41,57.8,0.0,57.8
109041,0,2985.99854213298,1,854.25,100.0,6.579999999999998,73.87,0.0,73.87
109046,0,2000.0,3,290.0,49.44,9.780000000000001,18.34,0.0,18.34
109050,0,4561.01162444425,3,410.0,0.0,5.77,37.51,0.0,37.51
109055,0,1183.33,2,291.22,0.0,10.11,4.34,0.0,4.34
109061,0,840.0,3,131.56,26.67,11.37,40.93,0.0,40.93
109063,0,4200.0,4,349.62,61.0,38.11,24.72,0.0,24.72
109064,0,8400.0,5,268.0,46.0,61.11000000000001,23.36,0.0,23.36
109070,0,6413.33,5,225.0,375.8,7.42,19.1,0.0,19.1
109072,0,22000.0,2,748.0,70.0,5.27,101.0,0.0,101.0
109075,0,1888.0,6,98.17,1.74,3.1400000000000006,36.72,0.0,36.72
109080,1,1600.0,7,128.57,0.0,3.869999999999999,20.21,0.0,20.21
109090,1,1800.0,4,241.25,0.0,6.970000000000001,35.69,0.0,35.69
109093,0,2166.67,3,456.67,0.0,5.84,27.79,0.0,27.79
109106,0,2200.0,1,227.34,352.0,12.25,15.36,0.0,15.36
109114,0,4749.04696544133,5,194.0,60.0,7.590000000000001,10.53,0.0,10.53
109118,0,4200.0,4,403.25,82.5,15.64,30.21,0.0,30.21
109121,1,1820.0,2,197.75,25.0,34.09,22.04,0.0,22.04
109122,0,2000.0,2,225.04,150.0,63.91,43.92,0.0,43.92
109123,0,1300.0,1,300.0,0.0,12.15,139.06,0.0,139.06
109128,0,2973.6,3,267.33,110.0,48.57,70.4,0.0,70.4
109131,1,2656.0,4,335.0,40.0,11.379999999999999,52.89,0.0,52.89
109133,0,800.0,1,1190.0,865.0,5.61,52.17,0.0,52.17
109134,0,1440.83,1,544.0,50.0,4.54,51.16,0.0,51.16
109135,0,1680.0,1,133.33,80.0,6.95,82.38,0.0,82.38
109141,1,4480.0,3,402.33,0.0,3.35,60.18,0.0,60.18
109146,0,1300.0,1,859.0,103.0,20.38,36.73,0.0,36.73
109151,0,1052.0,1,458.0,0.0,7.42,79.53,0.0,79.53
109153,0,3504.338,3,257.5,38.0,5.46,41.12,0.0,41.12
109155,1,12622.12131763,6,335.5,127.0,7.94,30.8,0.0,30.8
109156,0,2816.67,1,1069.0,0.0,5.7700000000000005,60.72,0.0,60.72
109157,0,2940.0,1,1261.67,70.0,28.07,25.55,0.0,25.55
109168,0,5495.0,2,645.0,122.5,12.870000000000001,117.43,0.0,117.43
109172,0,18000.0,4,1012.5,40.0,19.919999999999998,24.92,0.0,24.92
109175,1,737.0,5,133.0,1.32,4.170000000000001,69.8,0.0,69.8
109177,1,2100.0,3,304.0,1.33,6.04,3.25,0.0,3.25
109181,0,4240.0,4,306.67,5.0,3.5800000000000005,17.03,0.0,17.03
109190,0,9733.33,6,298.33,90.0,5.38,16.39,0.0,16.39
109196,0,3439.0,3,305.81,187.33,34.22,43.85,0.0,43.85
109208,1,3190.0,5,48.75,0.0,40.59,25.71,0.0,25.71
109216,0,4531.33,2,200.08,345.0,39.0,68.08,0.0,68.08
109218,0,5300.0,1,367.0,60.0,6.640000000000001,40.04,0.0,40.04
109220,1,1740.0,3,311.0,14.0,2.56,54.57,0.0,54.57
109227,0,16070.0,4,698.5,150.0,7.4399999999999995,76.18,0.0,76.18
109229,0,2520.0,2,337.0,0.0,4.27,49.02,0.0,49.02
109231,0,8883.33,3,378.33,158.33,37.22,58.85,0.0,58.85
109242,0,4975.0,2,651.0,136.5,6.86,66.02,0.0,66.02
109243,1,0.0,5,206.4,0.0,6.49,73.02,0.0,73.02
109254,1,1353.0,3,200.0,0.0,6.33,5.01,0.0,5.01
109255,0,15000.0,2,324.0,140.0,39.37,33.86,0.0,33.86
109258,1,3920.0,13,151.15,0.0,6.449999999999999,30.24,0.0,30.24
109261,0,1100.0,2,646.71,1021.0,2.36,29.38,0.0,29.38
109269,0,4900.0,2,435.0,312.5,6.8100000000000005,10.64,0.0,10.64
109272,0,5790.0,6,260.83,22.5,6.0600000000000005,32.92,0.0,32.92
109285,0,4760.0,2,442.5,31.5,14.760000000000002,71.26,0.0,71.26
109290,1,980.0,4,42.0,0.0,6.180000000000001,10.74,0.0,10.74
109294,0,15935.0,3,257.33,51.67,7.840000000000001,42.9,0.0,42.9
109295,0,2000.0,1,490.0,70.0,12.75,0.0,0.0,0.0
109296,1,1058.0,1,302.0,33.0,1.72,14.98,0.0,14.98
109302,0,2645.0,1,349.34,199.74,9.36,80.4,0.0,80.4
109307,0,4122.81234553332,3,583.33,66.67,8.76,21.88,0.0,21.88
109324,0,4354.53548869128,2,215.0,155.0,33.71,81.05,0.0,81.05
109329,1,698.0,1,490.33,0.0,19.18,76.9,0.0,76.9
109333,1,0.0,3,376.67,0.0,6.700000000000001,21.46,0.0,21.46
109345,0,7008.0,1,953.67,330.0,9.35,16.68,0.0,16.68
109350,0,7866.74,2,211.08,500.0,36.11,106.04,0.0,106.04
109354,0,6720.0,5,232.36,64.0,2.8899999999999997,30.2,0.0,30.2
109357,0,5188.33,3,308.33,285.0,14.51,9.88,0.0,9.88
109366,0,6000.0,4,375.0,274.58,3.01,10.2,0.0,10.2
