"eventid","hhnum","whogotpnum","athome","date","date_flag","startmon","daynum","daynum_flag","placeid","placecateg","placecateg_ers","placetype","placeedit_type","placeedit_spaces","placeedit_case","placeedit_name","placeclean_flag","placedist_s","placedist_d","placetime_d","placedist_w","placetime_w","placesnap","placesnap_flag","placesnaptype","free","free_flag","totalpaid","totalpaid_flag","receiptreportedbp","receiptreportedph","receiptobserved","couponsreported","couponsobserved","loyaltycard","storesavings","couponsgeneral","paytypenum","cash","check","creditcard","debitcard","ebt_snap","ebt_snapamt","snapamt_flag","ebt_tanf","ebt_tanfamt","ebt_unk","ebt_unkamt","wic","wicamt","wicamt_flag","giftcard","paytype_flag","itemstot","itemsscanned","itemsbook","itemsblue","itemsreceipt","nummissprices","iteminfotype","reportmethod","booktype","bookpnum","startdate_flag","scandate_flag","abletoscanbp","abletoscanph","practice_flag","manualmatch_flag","moved_flag","multplaces_flag"
70803,112308,1,1,12/7/2012,0,12,3,0,1136748,1,,121,,,,,3,1.51423044348196,2.2,6.38,-996,-996,1,0,"SS",0,0,43.7,0,,-996,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,17,1,3,9,4,,1,2,"Primary",1,0,0,2,-996,0,0,0,0
70804,112308,2,1,12/8/2012,0,12,4,0,1024033,1,,121,,,,,3,1.12765724824855,1.726,4.95,-996,-996,1,0,"SS",0,0,17.26,0,,-996,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,5,0,0,0,,1,2,"Adult",2,0,0,2,-996,0,0,0,0
70805,112308,1,1,12/8/2012,0,12,4,0,1024033,1,,121,,,,,3,1.12765724824855,1.726,4.95,-996,-996,1,0,"SS",0,0,46.94,0,,-996,1,0,0,0,1,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,7,0,0,0,7,,1,2,"Primary",1,0,0,2,-996,0,0,0,0
70806,112308,1,1,12/8/2012,0,12,4,0,1152437,1,,121,0,0,0,1,3,1.54015310130523,2.119,5.88,-996,-996,1,0,"SS",0,0,17.01,0,,-996,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,10,0,9,1,0,,1,2,"Primary",1,0,0,2,-996,0,0,0,0
70807,112308,1,1,12/9/2012,0,12,5,0,1008555,1,,121,,,,,3,4.04210147395945,4.605,10.55,-996,-996,1,0,"SS",0,0,,0,,-996,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,2,1,"Primary",1,0,0,2,-996,0,0,0,0
70808,112308,2,1,12/11/2012,0,12,7,0,1138915,1,,121,,,,,3,6.58187979674938,7.811,19.5,-996,-996,1,0,"SS",0,0,40.29,0,,-996,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,11,0,0,5,6,,1,2,"Adult",2,0,0,2,-996,0,0,0,0
44426,112312,1,1,10/11/2012,0,10,1,0,1158977,1,,121,,,,,3,0.427055614414182,0.667,3.45,0.566,11.23,1,0,"SS",0,0,36.27,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,12,3,0,4,5,,1,6,"Primary",1,0,1,2,0,0,0,0,0
45326,112312,2,1,10/14/2012,0,10,4,0,1158977,1,,121,,,,,3,0.427055614414182,0.667,3.45,0.566,11.23,1,0,"SS",0,0,28.41,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,9,7,0,1,1,,1,6,"Primary",1,0,0,2,1,0,0,0,0
45327,112312,2,1,10/15/2012,0,10,5,0,1151270,1,,122,,,,,3,11.5410022045028,14.625,20.5,-996,-996,1,0,"SM",0,0,35.31,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,16,9,5,0,2,,1,6,"Primary",1,0,1,1,1,0,0,0,0
45330,112312,1,1,10/15/2012,0,10,5,0,1133921,1,,121,,,,,3,0.755910241915171,0.9,2.63,0.9,17.77,1,1,"SS",0,0,38.4,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,9,3,0,0,6,,1,6,"Primary",1,0,1,1,0,0,0,0,0
46088,112312,1,1,10/17/2012,0,10,7,0,1158977,1,,121,,,,,3,0.427055614414182,0.667,3.45,0.566,11.23,1,0,"SS",0,0,72.11,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,16,6,0,1,9,,1,6,"Primary",1,0,1,2,0,0,0,0,0
46089,112312,2,1,10/16/2012,0,10,6,0,1151270,1,,122,,,,,3,11.5410022045028,14.625,20.5,-996,-996,1,0,"SM",0,0,15.64,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,5,0,0,1,,1,6,"Primary",1,0,1,1,0,0,0,0,0
31011,112313,1,1,8/22/2012,0,8,1,0,1037370,1,,121,,,,,3,6.82459833730233,8.783,11.95,-996,-996,1,0,"SS",0,0,32.22,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,9,7,0,1,1,,1,6,"Primary",1,0,0,2,0,0,0,0,0
27314,112319,1,1,8/10/2012,0,8,4,0,1072696,1,,121,,,,,3,12.6194918487357,14.527,18.03,-996,-996,1,0,"SS",0,0,116.28,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,25,24,0,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
27728,112319,1,1,8/12/2012,0,8,6,0,1092854,1,,122,,,,,3,4.09072430648232,5.677,10.5,-996,-996,1,0,"SM",0,0,5.49,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,1,6,"Primary",1,0,1,1,0,0,0,0,0
54471,112320,1,1,11/20/2012,0,11,4,0,1009854,1,,121,,,,,3,12.0007118899511,14.782,21.52,-996,-996,1,0,"SS",0,0,43.88,0,1,1,1,0,0,0,0,0,2,1,0,0,0,1,29.96,0,0,-996,0,-996,0,-996,-996,0,0,7,7,0,0,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
54472,112320,1,1,11/20/2012,0,11,4,0,1009854,1,,121,,,,,3,12.0007118899511,14.782,21.52,-996,-996,1,0,"SS",0,0,57.96,0,1,1,1,0,1,0,0,0.5,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,35,34,1,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
13095,112328,1,1,6/8/2012,0,6,1,0,1121524,1,,122,,,,,3,0.746553039318991,1.533,4.43,1.533,29.85,1,0,"SM",0,0,98.32,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,41,34,0,0,7,,1,6,"Primary",1,0,0,1,0,0,0,0,0
14145,112328,1,1,6/13/2012,0,6,6,0,1121524,1,,122,,,,,3,0.746553039318991,1.533,4.43,1.533,29.85,1,0,"SM",0,0,25.39,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,11,3,6,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
45634,112341,1,1,10/15/2012,0,10,4,0,1047345,1,,121,,,,,3,4.41846525853989,6.697,15.2,-996,-996,1,0,"SS",0,0,54.46,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,54.46,0,0,-996,0,-996,0,-996,-996,0,0,21,17,0,1,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
45635,112341,2,1,10/15/2012,0,10,4,0,1127534,1,,123,,,,,3,8.87075567676281,12.971,21.47,-996,-996,1,0,"SS",0,0,235.5,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,235.5,0,0,-996,0,-996,0,-996,-996,0,0,35,31,0,0,4,,1,6,"Primary",1,0,0,1,0,0,0,0,0
24479,112353,1,1,7/28/2012,0,7,2,0,1110270,1,,121,,,,,3,0.514406100673441,0.62,2.17,0.622,12.43,1,0,"SS",0,0,19.63,0,1,1,1,0,0,,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,16,0,0,0,16,,1,6,"Primary",1,0,0,1,0,0,0,0,0
24481,112353,1,1,7/29/2012,0,7,3,0,1043747,1,,112,,,,,3,0.0956177843914764,0.095,1,0.095,2.2,1,0,"MG",0,0,19,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,5,"Primary",1,0,0,3,0,0,0,0,0
24482,112353,1,1,7/30/2012,0,7,4,0,1043747,1,,112,,,,,3,0.0956177843914764,0.095,1,0.095,2.2,1,0,"MG",0,0,14,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,0,0,5,0,,1,6,"Primary",1,0,0,3,0,0,0,0,0
24484,112353,1,1,7/31/2012,0,7,5,0,1043747,1,,112,,,,,3,0.0956177843914764,0.095,1,0.095,2.2,1,0,"MG",0,0,9.12,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,0,0,1,2,,1,6,"Primary",1,0,0,3,0,0,0,0,0
24486,112353,1,1,8/1/2012,0,7,6,0,1043747,1,,112,,,,,3,0.0956177843914764,0.095,1,0.095,2.2,1,0,"MG",0,0,10.32,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,0,0,2,1,,1,6,"Primary",1,0,0,3,0,0,0,0,1
24490,112353,1,1,8/1/2012,0,7,6,0,1106176,1,,123,,,,,3,1.52583294662304,2.236,5.93,-996,-996,1,0,"SS",0,0,17.18,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,6,2,0,0,0,2,,1,6,"Primary",1,0,0,3,0,0,0,0,1
13760,112354,1,1,6/12/2012,0,6,5,0,3006047,1,,105,,,,,4,3.26520900135641,4.737,7.28,-996,-996,0,0,".V",0,0,11,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,2,0,3,0,,2,5,"Primary",1,0,0,1,0,0,0,0,0
14159,112354,1,1,6/13/2012,0,6,6,0,1116549,1,,123,,,,,3,8.29714509863332,9.621,20.53,-996,-996,1,0,"SS",0,0,210.63,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,28,27,0,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
54350,112365,1,1,11/20/2012,0,11,2,0,1046400,1,,121,,,,,3,0.69794929400272,1.054,4.25,0.934,17.67,1,0,"SS",0,0,32.17,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,32.17,0,0,-996,0,-996,0,-996,-996,0,7,12,0,7,1,4,,1,6,"Primary",1,0,0,2,0,0,0,0,0
54742,112365,1,1,11/23/2012,0,11,5,0,1068047,1,,122,,,,,3,0.621671571332864,0.878,3.77,0.878,16.72,1,0,"SM",0,0,25.85,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,13,0,4,5,4,,1,6,"Primary",1,0,0,2,0,0,0,0,0
55037,112365,1,1,11/25/2012,0,11,7,0,1068047,1,,122,,,,,3,0.621671571332864,0.878,3.77,0.878,16.72,1,0,"SM",0,0,26.63,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,19.92,0,0,-996,0,-996,0,-996,-996,0,0,9,0,0,5,4,,1,6,"Primary",1,0,0,2,0,0,0,0,0
35683,112373,1,1,9/3/2012,0,9,2,0,1087459,1,,102,,,,,3,0.248092787355331,0.249,1,0.249,4.68,1,0,"CO",0,0,5.78,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,2,0,,1,6,"Primary",1,0,0,2,1,0,0,0,0
35688,112373,1,1,9/7/2012,0,9,6,0,1034318,1,,121,,,,,3,1.28836586485673,1.588,7.3,-996,-996,1,0,"SS",0,0,46.24,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,1,0,0,3,,1,6,"Primary",1,0,1,2,0,0,0,0,0
36494,112376,2,1,9/12/2012,0,9,1,0,1037914,1,,121,,,,,4,6.41443886625533,7.998,12.43,-996,-996,1,0,"SS",0,0,1.36,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
37163,112376,1,1,9/15/2012,0,9,4,0,1169662,1,,122,,,,,3,7.70963089104635,9.67,14.27,-996,-996,1,0,"SM",0,0,140.36,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,140.36,0,0,-996,0,-996,0,-996,-996,0,0,78,58,0,1,19,,1,6,"Primary",1,0,0,2,1,0,0,0,0
37164,112376,1,1,9/15/2012,0,9,4,0,1037914,1,,121,,,,,3,6.41443886625533,7.998,12.43,-996,-996,1,0,"SS",0,0,32.48,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,32.48,0,0,-996,0,-996,0,-996,-996,0,0,14,8,0,0,6,,1,6,"Primary",1,0,0,1,0,0,0,0,0
37687,112376,1,1,9/16/2012,0,9,5,0,1131953,1,,121,,,,,3,1.55332137910575,1.708,4.57,-996,-996,1,0,"SS",0,0,8.27,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,8.27,0,0,-996,0,-996,0,-996,-996,0,0,4,0,0,4,0,,1,6,"Primary",1,0,0,3,0,0,0,0,0
49362,112376,2,1,9/14/2012,0,9,3,0,1037914,1,,121,,,,,3,6.41443886625533,7.998,12.43,-996,-996,1,0,"SS",0,0,5.1,0,0,-996,0,0,,0,,,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,1,0,1,0,,2,1,"Adult",2,0,0,1,-996,0,0,0,0
7820,112377,1,1,5/12/2012,0,5,5,0,1125842,1,,122,,,,,3,0.641750870006274,1.921,4.97,1.129,21.97,1,0,"SM",0,0,14.15,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,0,0,0,4,,1,6,"Primary",1,0,0,1,0,0,0,0,0
7822,112377,1,1,5/14/2012,0,5,7,0,1125842,1,,122,,,,,3,0.641750870006274,1.921,4.97,1.129,21.97,1,0,"SM",0,0,2.5,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,0,,,,,,,3,3,"Primary",1,0,0,1,0,0,0,0,0
6430,112379,1,1,5/3/2012,0,4,5,0,1133469,1,,103,,,,,3,0.363573389529088,0.55,2.57,0.419,8.77,1,0,"CS",0,0,13.61,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
6592,112379,1,1,5/5/2012,0,4,7,0,1133469,1,,103,,,,,3,0.363573389529088,0.55,2.57,0.419,8.77,1,0,"CS",0,0,13.61,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
23657,112381,1,1,7/30/2012,0,7,2,0,1169371,1,,121,,,,,3,1.41935141068885,1.412,3.67,-996,-996,1,0,"SS",0,0,2.12,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,0,2,1,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
24690,112381,1,1,7/31/2012,0,7,3,0,,3,,325,,,,,-996,,,,,,0,0,".V",1,0,0,0,0,0,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,13,6,6,1,0,,5,5,"Primary",1,0,0,1,0,0,0,0,0
25092,112381,1,1,8/3/2012,0,7,6,0,,1,,105,,,,,4,,,,,,0,0,".V",0,0,12.05,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,14,2,12,0,0,,2,5,"Primary",1,0,0,1,0,0,0,0,0
25093,112381,1,1,8/3/2012,0,7,6,0,1131121,1,,103,,,,,3,14.5008528376867,16.204,22.95,-996,-996,1,0,"CS",0,0,2.5,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,2,0,,2,5,"Primary",1,0,0,3,0,0,0,0,0
25094,112381,1,1,8/3/2012,0,7,6,0,1003207,1,,112,,,,,3,0.0603526829680506,0.06,1,0.06,1.15,1,0,"MG",0,0,7.81,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,6,3,0,0,0,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
64995,112384,1,1,1/5/2013,0,1,1,0,1112388,1,,122,,,,,3,0.875097742422443,1.626,5.25,1.204,22.83,1,0,"SM",0,0,34.08,0,,1,1,0,0,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,12,8,0,0,4,,1,6,"Primary",1,0,0,1,0,0,0,0,0
65704,112384,1,1,1/8/2013,0,1,4,0,1092861,1,,122,,,,,3,3.38068627640471,5.323,9.13,-996,-996,1,0,"SM",0,0,32.9,0,,1,1,0,0,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,15,3,6,0,6,,1,6,"Primary",1,0,0,1,0,0,0,0,0
65705,112384,1,1,1/8/2013,0,1,4,0,1120759,1,,112,,,,,3,3.07124885051669,3.961,8.77,-996,-996,1,0,"MG",0,0,30.2,0,,1,1,0,0,0,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,2,0,1,2,,1,6,"Primary",1,0,0,2,0,0,0,0,0
65707,112384,1,1,1/9/2013,0,1,5,0,1114525,1,,101,,,,,3,2.69623394618547,3.556,8.8,-996,-996,1,0,"BB",0,0,6.27,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,0,0,5,0,,1,6,"Primary",1,0,0,3,1,0,0,0,0
45972,112391,1,1,10/17/2012,0,10,7,0,1168416,1,,121,,,,,3,18.8917051986314,20.255,24.47,-996,-996,1,0,"SS",0,0,68.73,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,28,22,1,2,3,,1,6,"Primary",1,0,0,2,1,0,0,0,0
45973,112391,1,1,10/17/2012,0,10,7,0,1091766,1,,106,,,,,3,17.5103748307815,19.127,22.27,-996,-996,1,0,"CO",0,0,11.02,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,0,0,0,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
25436,112396,1,1,8/4/2012,0,8,1,0,1101039,1,,121,,,,,3,0.475165127281827,1.106,4.83,1.065,22.63,1,0,"SS",0,0,3.5,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,1,0,1,0,,2,5,"Primary",1,0,0,1,0,0,0,0,0
25437,112396,1,1,8/5/2012,0,8,2,0,1100441,1,,123,,,,,3,3.92346701728056,5.411,13.02,-996,-996,1,0,"SS",0,0,356.78,0,1,1,1,1,1,1,0,20,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,34,24,0,6,4,,1,6,"Primary",1,0,0,2,1,0,0,0,0
26019,112396,2,1,8/7/2012,0,8,4,0,1101039,1,,121,,,,,3,0.475165127281827,1.106,4.83,1.065,22.63,1,0,"SS",0,0,96.54,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,31,16,0,0,15,,1,6,"Primary",1,0,0,3,0,0,0,0,0
26806,112396,1,1,8/9/2012,0,8,6,0,1101039,1,,121,,,,,3,0.475165127281827,1.106,4.83,1.065,22.63,1,0,"SS",0,0,17.16,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,2,2,2,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
6500,112398,1,1,5/3/2012,0,5,3,0,1131136,1,,121,,,,,3,2.22490785438989,4.374,14.62,-996,-996,1,0,"SS",0,0,10.46,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,4,0,0,0,,1,6,"Primary",1,0,1,1,0,0,0,0,0
6788,112398,1,1,5/7/2012,0,5,7,0,1142340,1,,121,,,,,3,2.25795255289336,5.458,13.7,-996,-996,1,0,"SS",0,0,58.99,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,22,18,3,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
17436,112406,1,1,7/1/2012,0,6,4,0,1121524,1,,122,,,,,3,0.465697416897704,1.058,2.45,1.058,20.87,1,0,"SM",0,0,77.87,0,1,1,1,0,1,1,1,0.8,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,24,13,0,0,11,,1,6,"Primary",1,0,0,1,0,0,0,0,0
7201,112407,1,1,5/10/2012,0,5,1,0,1109040,1,,122,,,,,3,1.216620850218,1.547,5.43,-996,-996,1,0,"SM",0,0,155.17,0,,1,1,0,0,1,1,0,1,0,0,0,0,1,155.17,0,0,-996,0,-996,0,-996,-996,0,0,46,40,2,0,4,,1,6,"Primary",1,0,0,1,0,0,0,0,0
7750,112407,1,1,5/14/2012,0,5,5,0,1154643,1,,121,0,0,0,1,3,0.478647709976668,0.538,2.73,0.538,10.57,1,0,"SS",0,0,7.88,0,,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
7751,112407,1,1,5/14/2012,0,5,5,0,1154643,1,,121,0,0,0,1,3,0.478647709976668,0.538,2.73,0.538,10.57,1,0,"SS",0,0,19.61,0,,1,1,0,0,0,1,0,1,0,0,0,0,1,19.61,0,0,-996,0,-996,0,-996,-996,0,0,10,10,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
12426,112414,1,1,6/4/2012,0,6,1,0,3000267,1,,110,,,,,4,9.40365083524296,10.239,16.85,-996,-996,0,0,".V",0,0,1.28,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
12428,112414,1,1,6/4/2012,0,6,1,0,,1,,110,,,,,9,,,,,,0,0,".V",0,0,1.19,0,,1,0,,,,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,2,3,"Primary",1,0,0,1,0,0,1,1,0
12432,112414,1,1,6/5/2012,0,6,2,0,3000267,1,,110,,,,,4,9.40365083524296,10.239,16.85,-996,-996,0,0,".V",0,0,5.39,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,3,0,1,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
12433,112414,1,1,6/5/2012,0,6,2,0,,4,,402,,,,,-996,,,,,,0,0,".V",0,0,1.07,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,0,,,,,,,3,3,"Primary",1,0,0,3,1,0,0,0,0
13439,112414,1,1,6/7/2012,0,6,4,0,1039809,1,,122,,,,,3,0.992232517419474,1.31,4.27,1.11,22.57,1,0,"SM",0,0,7.25,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,1,0,2,1,,1,6,"Primary",1,0,0,2,0,0,0,0,0
52626,112414,1,1,6/6/2012,0,6,3,0,3000071,1,,116,,,,,4,1.61086574169738,1.703,8.15,-996,-996,0,0,".V",0,0,11.3,0,1,-996,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,1,0,0,4,,1,2,"Primary",1,0,0,2,-996,0,0,0,0
52741,112414,1,1,6/4/2012,0,6,1,0,,3,,313,,,,,-996,,,,,,0,0,".V",1,0,0,0,,-996,0,,0,,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,2,0,0,2,0,,5,1,"Primary",1,0,0,3,-996,0,0,0,0
35229,112416,1,1,9/7/2012,0,9,1,0,1058473,1,,106,,,,,3,0.257820639400062,0.286,1,0.286,5.77,1,0,"CO",0,0,3.82,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,1,0,1,1,,1,6,"Primary",1,0,0,2,0,0,0,0,0
36201,112416,1,1,9/9/2012,0,9,3,0,1058473,1,,106,,,,,3,0.257820639400062,0.286,1,0.286,5.77,1,0,"CO",0,0,4.86,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
36202,112416,1,1,9/10/2012,0,9,4,0,1058473,1,,106,,,,,3,0.257820639400062,0.286,1,0.286,5.77,1,0,"CO",0,0,3.24,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,1,0,0,1,,1,6,"Primary",1,0,0,2,0,0,0,0,0
36587,112416,3,1,9/8/2012,0,9,2,0,1102025,1,,121,,,,,3,1.48604959130545,2.197,6.05,-996,-996,1,0,"SS",0,0,197.34,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,197.34,0,0,-996,0,-996,0,-996,-996,0,0,71,59,1,0,11,,1,6,"Adult",3,0,0,2,0,0,0,0,0
26485,112436,1,1,8/8/2012,0,8,1,0,1065463,1,,122,,,,,3,3.09277016267731,3.659,10.67,-996,-996,1,0,"SM",0,0,8.5,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,8.5,0,0,-996,0,-996,0,-996,-996,0,0,6,5,0,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
26486,112436,1,1,8/8/2012,0,8,1,0,1065463,1,,122,,,,,3,3.09277016267731,3.659,10.67,-996,-996,1,0,"SM",0,0,23.33,0,1,1,1,0,0,1,1,0,2,1,0,0,0,1,23.33,0,0,-996,0,-996,0,-996,-996,0,7,7,7,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
26487,112436,1,1,8/8/2012,0,8,1,0,1124478,1,,121,,,,,3,2.91108805592992,3.416,9.43,-996,-996,1,0,"SS",0,0,5.61,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,0,0,1,2,,1,6,"Primary",1,0,0,3,0,0,0,0,0
